File Name,average_volume_50_days,quant_score_NER,financial_performance_score,market_position_score,strategic_direction_score,operational_aspects_score,financial_indicators_score,risks_challenges_score,economic_factors_score,% Change Revenue,% Change EPS GAAP,% Change EPS Normalized,Ticker,Earnings Date and Time,closing_price_next_day,closing_price_previous_day,price_7_days_before,price_15_days_before,perc_change_next_prev,perc_change_prev_7,perc_change_7_15,Month
QCOM2018Q2,8263977.777777778,0.6204538461538461,0.4928,0.6729846153846153,0.7421818181818183,-0.0103,0.6018533333333334,0.37045,0.494495652173913,0.89,-43.59,14.87,QCOM,2018-04-25 16:45:00,42.88183975219727,42.27009582519531,46.53533172607422,46.72226333618164,1.45,-9.17,-0.4,4.0
QCOM2020Q2,7037377.777777778,0.3589879999999999,0.4520222222222222,0.4685696969696969,0.4325826086956522,0.6118333333333333,0.5071764705882353,0.3793833333333333,0.3485,3.21,-16.0,9.65,QCOM,2020-04-29 16:45:00,72.00983428955078,72.28443908691406,68.01895141601562,67.12191772460938,-0.38,6.27,1.34,4.0
QCOM2021Q2,9319157.142857144,0.682947619047619,0.7180199999999999,0.7981086956521739,0.730496,0.9269333333333334,0.7380578947368421,0.6598400000000001,0.8685499999999999,4.0,11.18,14.09,QCOM,2021-04-28 16:45:00,133.52085876464844,127.80309295654295,126.5678482055664,130.4794921875,4.47,0.98,-3.0,4.0
QCOM2022Q2,8340194.285714285,0.7735260869565219,0.6998695652173914,0.7986500000000001,0.7277833333333334,0.8126,0.6875666666666667,0.45065,0.37895,5.3,1.59,10.08,QCOM,2022-04-27 16:45:00,141.14971923828125,128.68161010742188,132.7010955810547,132.66299438476562,9.69,-3.03,0.03,4.0
QCOM2023Q2,9011237.837837838,0.40124,0.3604444444444444,0.6242558823529412,0.6911499999999999,0.4122789473684211,0.40347,0.5375666666666666,0.3389,1.66,-11.71,-0.24,QCOM,2023-05-03 16:45:00,103.90877532958984,110.00213623046876,114.4088363647461,117.2556610107422,-5.54,-3.85,-2.43,5.0
QCOM2018Q3,7322364.864864865,0.6586380952380952,0.5903000000000002,0.6806666666666666,0.5625777777777778,0.0,0.5712499999999999,0.4158,0.4607874999999999,-1.09,13.32,5.92,QCOM,2018-07-25 16:45:00,54.58517456054688,51.013710021972656,50.09506988525391,47.50231552124024,7.0,1.83,5.46,7.0
QCOM2019Q3,7400208.108108108,0.5586599999999999,0.4036125,0.60616,0.6608454545454545,0.3972545454545454,0.1827444444444444,0.4723888888888889,0.5611875,-4.5,-53.56,4.44,QCOM,2019-07-31 16:45:00,63.65502166748047,65.40730285644531,67.90165710449219,66.48014831542969,-2.68,-3.67,2.14,7.0
QCOM2020Q3,8240902.702702703,0.5172,0.6419541666666666,0.6971966666666668,0.5816681818181819,0.0,0.4443294117647058,-0.17,0.3928272727272727,1.79,77.19,20.56,QCOM,2020-07-29 16:45:00,98.874755859375,85.8132095336914,85.94235229492188,86.27442932128906,15.22,-0.15,-0.38,7.0
QCOM2021Q3,7191075.675675675,0.5665285714285714,0.7336413793103449,0.7180957446808509,0.733236,0.6401,0.6521416666666667,-0.27495,0.7285333333333334,5.71,28.82,14.11,QCOM,2021-07-28 16:45:00,142.01846313476562,133.97647094726562,130.54335021972656,131.6532440185547,6.0,2.63,-0.84,7.0
QCOM2022Q3,1094591.4285714286,0.64234,0.7501133333333333,0.7207138888888887,0.6080913043478261,0.622425,0.5285913043478262,-0.017675,0.8038666666666666,0.67,32.62,3.13,QCOM,2022-07-27 16:30:00,140.2266845703125,146.9005126953125,135.66896057128906,121.66065979003906,-4.54,8.28,11.51,7.0
QCOM2023Q3,832325.7142857143,0.506075,0.59464375,0.5750545454545457,0.6691363636363636,0.5016125,0.4512199999999999,0.4449499999999999,0.76015,-0.76,21.74,3.35,QCOM,2023-08-02 16:45:00,116.52865600585938,126.9052963256836,121.82986450195312,116.50902557373048,-8.18,4.17,4.57,8.0
QCOM2018Q4,1384300.0,0.5182684210526316,0.6780185185185188,0.6380148148148147,0.5625000000000001,0.5628,0.5480238095238097,0.393125,0.7035111111111111,5.2,-156.0,8.64,QCOM,2018-11-07 16:45:00,50.291316986083984,54.76165771484375,53.86065673828125,57.265380859375,-8.16,1.67,-5.95,11.0
QCOM2019Q4,871917.1428571428,0.7688083333333334,0.676132,0.7700461538461538,0.686148,0.56925,0.6435437500000001,0.0,0.5396888888888889,1.94,-13.15,9.46,QCOM,2019-11-06 16:45:00,81.0836181640625,76.2625732421875,74.83879089355469,70.4953384399414,6.32,1.9,6.16,11.0
QCOM2020Q4,646837.1428571428,0.7664818181818184,0.6866730769230769,0.7065843749999998,0.8379800000000002,0.4136,0.605212,0.7107,0.7543,9.58,24.37,22.83,QCOM,2020-11-04 16:45:00,134.84823608398438,119.6023406982422,117.03353881835938,120.4462432861328,12.75,2.19,-2.83,11.0
QCOM2021Q4,585617.1428571428,0.71273125,0.7296785714285715,0.7492236842105262,0.8118538461538463,0.523925,0.6646428571428572,0.2823,0.9073,5.39,26.45,12.82,QCOM,2021-11-03 16:45:00,147.51806640625,130.85838317871094,124.66886138916016,118.15809631347656,12.73,4.96,5.51,11.0
QCOM2022Q4,1021608.5714285716,0.5882352941176472,0.5394190476190476,0.4547222222222221,0.7334350000000001,0.490705,0.4040727272727273,0.36713,0.4825625,0.18,-8.57,-0.13,QCOM,2022-11-02 16:45:00,100.0238037109375,108.32382202148438,112.05977630615234,104.60710906982422,-7.66,-3.33,7.12,11.0
QCOM2023Q4,650814.2857142857,0.643864705882353,0.641578947368421,0.7928580645161291,0.7086642857142859,0.5960444444444444,0.4927099999999999,0.0902599999999999,0.8930333333333333,1.71,-10.07,5.93,QCOM,2023-11-01 16:45:00,116.02897644042967,109.63235473632812,107.42765045166016,109.8597412109375,5.83,2.05,-2.21,11.0
REGN2018Q1,866840.0,0.4258941176470588,0.3984777777777777,0.6465076923076923,0.5388708333333333,0.76468,0.3178461538461538,0.4010555555555555,0.3881714285714285,0.78,16.28,7.49,REGN,2018-05-03 08:30:00,292.4100036621094,296.1400146484375,312.0,325.0799865722656,-1.26,-5.08,-4.02,5.0
REGN2019Q1,724925.7142857143,0.7253374999999999,0.6810416666666668,0.7343642857142857,0.6650159999999999,0.526,0.7532181818181818,0.25983,0.6382833333333334,-2.89,-13.85,-19.35,REGN,2019-05-07 08:30:00,322.3999938964844,344.2300109863281,343.6600036621094,367.6900024414063,-6.34,0.17,-6.54,5.0
REGN2020Q1,613279.4117647059,0.4227476190476191,0.4564,0.54415,0.4858240000000001,0.6905714285714286,0.36825,0.5437083333333333,0.5362666666666667,0.96,-1.25,8.45,REGN,2020-05-05 08:30:00,574.3699951171875,541.8200073242188,566.2100219726562,524.8400268554688,6.01,-4.31,7.88,5.0
REGN2021Q1,720570.5882352941,0.5180842105263158,0.6645214285714286,0.7447387096774194,0.674725,0.8754,0.4819,0.3061299999999999,0.6061714285714286,-1.28,21.44,13.99,REGN,2021-05-06 08:30:00,498.6799926757813,482.4200134277344,491.80999755859375,494.6400146484375,3.37,-1.91,-0.57,5.0
REGN2022Q1,889683.3333333334,0.8133583333333334,0.8252666666666668,0.80928,0.6175958333333332,0.0,0.4932799999999999,0.80835,0.7585222222222222,10.22,-1.86,17.28,REGN,2022-05-04 08:30:00,660.8599853515625,660.489990234375,690.3300170898438,731.8900146484375,0.06,-4.32,-5.68,5.0
REGN2023Q1,1006077.7777777778,0.5979357142857143,0.5743368421052631,0.7878999999999998,0.7760759999999999,0.2960111111111111,0.5627599999999999,0.7945666666666665,0.7182066666666667,5.48,-9.92,5.55,REGN,2023-05-04 08:30:00,753.8800048828125,803.1699829101562,789.5800170898438,830.3499755859375,-6.14,1.72,-4.91,5.0
REGN2018Q2,1045008.3333333334,0.6734866666666667,0.6906399999999999,0.6866066666666667,0.5567304347826086,0.4518999999999999,0.5807307692307693,0.5267166666666666,0.57976,2.74,19.76,16.4,REGN,2018-08-02 08:30:00,397.0,371.0299987792969,372.7699890136719,366.4299926757813,7.0,-0.47,1.73,8.0
REGN2019Q2,783355.5555555555,0.5709045454545454,0.4879647058823528,0.7099199999999999,0.5942035714285713,0.6124,0.5627599999999999,0.193025,0.4453666666666667,7.31,20.33,11.16,REGN,2019-08-06 08:30:00,300.260009765625,299.57000732421875,309.17999267578125,298.3699951171875,0.23,-3.11,3.62,8.0
REGN2020Q2,756269.4444444445,0.719436842105263,0.7651692307692308,0.7442285714285714,0.5607521739130436,0.7784333333333332,0.7007,0.6780125,0.6399833333333333,11.81,50.1,20.02,REGN,2020-08-05 08:30:00,624.52001953125,648.4299926757812,637.4000244140625,632.739990234375,-3.69,1.73,0.74,8.0
REGN2021Q2,411475.0,0.4871173913043478,0.7305545454545453,0.6816541666666666,0.6127523809523809,0.5346333333333334,0.6891444444444444,0.2381333333333333,0.4678818181818182,29.36,75.11,45.67,REGN,2021-08-05 08:30:00,602.469970703125,580.9500122070312,581.010009765625,589.3200073242188,3.7,-0.01,-1.41,8.0
REGN2022Q2,866460.6060606061,0.66689375,0.7252,0.6611263157894736,0.7443208333333332,0.6597,0.4347333333333333,0.0102428571428571,0.382278947368421,2.14,1.29,11.55,REGN,2022-08-03 08:30:00,608.77001953125,574.9600219726562,587.280029296875,602.02001953125,5.88,-2.1,-2.45,8.0
REGN2023Q2,970748.4848484847,0.7753809523809524,0.54786,0.7717736842105263,0.6813052631578947,0.7271166666666667,0.437825,0.38227,0.4944818181818182,4.41,7.12,3.47,REGN,2023-08-03 08:30:00,771.4500122070312,732.1199951171875,729.8800048828125,720.97998046875,5.37,0.31,1.23,8.0
REGN2018Q3,969409.0909090908,0.64739375,0.5750333333333333,0.7086652173913045,0.5322514285714285,0.785425,0.5996666666666666,0.5422,0.3342333333333334,1.64,16.8,15.92,REGN,2018-11-06 08:30:00,357.6099853515625,354.92999267578125,335.82000732421875,398.5199890136719,0.76,5.69,-15.73,11.0
REGN2019Q3,784491.1764705882,0.5850478260869565,0.5972200000000001,0.6798173913043479,0.5657233333333332,0.2528333333333333,0.6221249999999999,0.4887166666666666,0.6626727272727272,3.37,2.93,4.3,REGN,2019-11-05 08:30:00,332.6000061035156,311.0400085449219,306.2099914550781,303.82000732421875,6.93,1.58,0.79,11.0
REGN2020Q3,628387.8787878788,0.8074384615384615,0.90181,0.6683636363636363,0.6677761904761904,0.9146666666666666,0.6057833333333335,0.3473181818181818,0.3889833333333334,10.01,16.32,19.64,REGN,2020-11-05 08:30:00,588.8099975585938,587.1400146484375,582.52001953125,585.1799926757812,0.28,0.79,-0.45,11.0
REGN2021Q3,623554.5454545454,0.7085125000000001,0.4222749999999999,0.888546153846154,0.6237842105263157,0.905,0.4742142857142857,0.3292571428571428,0.5936083333333333,23.3,33.52,54.65,REGN,2021-11-04 08:30:00,647.6300048828125,652.0999755859375,592.1500244140625,555.6199951171875,-0.69,10.12,6.57,11.0
REGN2022Q3,16846303.8,0.6347157894736841,0.8015857142857142,0.7761379310344826,0.7569909090909092,0.0,0.7495,0.5834,0.6270133333333333,2.29,47.05,17.56,REGN,2022-11-03 08:30:00,738.6799926757812,740.47998046875,747.3300170898438,752.5599975585938,-0.24,-0.92,-0.69,11.0
REGN2023Q3,6858531.428571428,0.6249533333333335,0.6213941176470589,0.632452,0.7250346153846154,0.0,0.5743166666666667,0.1540888888888889,0.56118,4.36,-1.62,7.56,REGN,2023-11-02 08:30:00,818.7899780273438,791.27001953125,804.280029296875,838.489990234375,3.48,-1.62,-4.08,11.0
REGN2018Q4,4451914.705882353,0.6539,0.665076923076923,0.6886095238095239,0.5901656250000001,0.7208749999999999,0.41235,0.2179454545454545,0.6242333333333333,11.51,34.43,22.08,REGN,2019-02-06 08:30:00,406.55999755859375,421.0400085449219,413.9500122070313,404.5400085449219,-3.44,1.71,2.33,2.0
REGN2019Q4,4394200.0,0.492975,0.7794249999999999,0.7164759999999998,0.6384052631578947,0.1616,0.4865333333333333,0.5050444444444444,0.4117454545454546,3.25,12.16,4.56,REGN,2020-02-06 08:00:00,389.8500061035156,372.1600036621094,344.0799865722656,385.5700073242188,4.75,8.16,-10.76,2.0
REGN2020Q4,7393817.142857143,0.6331052631578945,0.5561230769230769,0.7275727272727274,0.6386959999999999,0.95255,0.5206428571428571,0.5846615384615383,0.6863750000000001,0.88,43.93,15.02,REGN,2021-02-05 08:00:00,498.9800109863281,498.8399963378906,515.5599975585938,517.9299926757812,0.03,-3.24,-0.46,2.0
REGN2021Q4,5288105.714285715,0.8636384615384617,0.63448,0.7727761904761904,0.7199730769230771,0.552,0.5582428571428572,0.6621166666666666,0.6802416666666665,9.4,1.32,16.85,REGN,2022-02-04 08:30:00,622.9600219726562,620.6900024414062,605.25,615.239990234375,0.37,2.55,-1.62,2.0
REGN2022Q4,5307985.714285715,0.7075444444444445,0.8224785714285714,0.7847999999999999,0.6724391304347824,0.5859,0.6167666666666667,0.4078857142857143,0.4478538461538461,9.7,13.73,25.48,REGN,2023-02-03 08:30:00,783.1300048828125,751.2000122070312,741.1799926757812,722.1300048828125,4.25,1.35,2.64,2.0
REGN2023Q4,9832117.142857144,0.3616749999999999,0.4088714285714284,0.641796153846154,0.6378733333333333,0.0187999999999999,0.5714666666666667,0.1572375,0.6206545454545455,4.49,10.69,10.37,REGN,2024-02-02 08:30:00,945.1799926757812,957.780029296875,948.239990234375,933.2000122070312,-1.32,1.01,1.61,2.0
RTX2020Q1,6523424.242424242,0.4734892857142856,0.6064969696969699,0.6404400000000001,0.7594499999999998,0.4980695652173911,0.6344047619047619,0.3708125,0.6866000000000001,4.12,-109.29,33.99,RTX,2020-05-07 08:30:00,51.42642211914063,52.24729919433594,58.98569488525391,56.3336296081543,-1.57,-11.42,4.71,5.0
RTX2021Q1,4992323.529411765,0.6847071428571426,0.8078444444444445,0.8247346153846155,0.7768263157894736,0.7091333333333333,0.73505,0.538275,0.56484,-0.53,-38.46,8.15,RTX,2021-04-27 08:30:00,76.94439697265625,75.26260375976562,72.67950439453125,72.0197982788086,2.23,3.55,0.92,4.0
RTX2022Q1,4496281.818181818,0.4377,0.4459666666666668,0.4644605263157895,0.5163785714285714,0.4156875,0.4792,0.2634578947368421,0.4774538461538462,-0.73,-20.53,13.11,RTX,2022-04-26 08:30:00,94.34442138671876,94.74390411376952,99.1762466430664,93.98297119140624,-0.42,-4.47,5.53,4.0
RTX2023Q1,7569657.575757576,0.4413081081081079,0.4754942857142857,0.6418410256410255,0.5360937499999999,0.6681555555555554,0.7274100000000001,0.4753,0.4221416666666668,1.39,2.25,7.52,RTX,2023-04-25 08:30:00,98.39824676513672,99.73176574707033,98.97254180908205,96.86032104492188,-1.34,0.77,2.18,4.0
RTX2020Q2,11042276.470588235,0.632618181818182,0.6043799999999999,0.7054384615384616,0.73365,0.5475411764705882,0.4942142857142856,0.34307,-0.0873166666666666,5.05,10765.87,231.51,RTX,2020-07-28 08:30:00,55.513065338134766,55.59495544433594,56.60511779785156,55.52215576171875,-0.15,-1.78,1.95,7.0
RTX2021Q2,10596773.529411765,0.6024733333333333,0.6714964285714284,0.5932838709677418,0.77486875,0.4836866666666666,0.6824666666666666,0.4169875,0.5942000000000001,0.3,-13.6,10.91,RTX,2021-07-27 08:30:00,82.46476745605469,80.34284973144531,78.08070373535156,80.15589141845703,2.64,2.9,-2.59,7.0
RTX2022Q2,7474405.882352941,0.5182433333333335,0.5149649999999999,0.4855204081632652,0.4708384615384616,0.4528071428571429,0.426418181818182,0.2860533333333332,0.1330105263157894,-1.8,-12.55,4.16,RTX,2022-07-26 08:30:00,86.34441375732422,90.48751068115234,87.29169464111328,88.90872955322266,-4.58,3.66,-1.82,7.0
RTX2023Q2,8301570.588235294,0.721925,0.7543277777777778,0.81631875,0.5326714285714286,0.6244521739130436,0.6147857142857143,0.4142875,0.4748000000000001,3.48,-4.61,9.73,RTX,2023-07-25 08:00:00,85.30191802978516,95.00733947753906,94.18467712402344,96.35885620117188,-10.22,0.87,-2.26,7.0
RTX2020Q3,12711881.818181818,0.6423750000000001,0.5435147058823528,0.7570695652173913,0.581642857142857,0.7122733333333334,0.6358107142857142,0.6324444444444444,0.503225,-2.72,-12.21,15.79,RTX,2020-10-27 08:30:00,51.82806015014648,55.75206756591797,56.6138801574707,53.58836364746094,-7.04,-1.52,5.65,10.0
RTX2021Q3,6742700.0,0.5123575757575757,0.4005551724137933,0.5507263157894734,0.6102799999999999,0.5163571428571428,0.64179375,0.1567105263157894,0.2711687499999999,-0.91,2.23,16.0,RTX,2021-10-26 08:30:00,83.84367370605469,85.85607147216797,85.49872589111328,83.42990112304688,-2.34,0.42,2.48,10.0
RTX2022Q3,6445715.625,0.6613531249999999,0.6122354838709677,0.7280606060606061,0.590392857142857,0.3809,0.614509523809524,0.5169684210526315,0.4610294117647059,-1.74,-6.33,6.33,RTX,2022-10-25 08:30:00,85.03795623779297,86.35645294189453,79.4848861694336,82.3143539428711,-1.53,8.65,-3.44,10.0
RTX2023Q3,8857231.42857143,0.7524130434782607,0.6729523809523811,0.7134068965517242,0.731763157894737,0.6216714285714285,0.5638285714285715,0.3802624999999999,0.6016727272727272,-26.03,464.41,2.64,RTX,2023-10-24 08:30:00,77.2975845336914,72.12008666992188,72.23843383789062,69.60530853271484,7.18,-0.16,3.78,10.0
RTX2020Q4,6211564.705882353,0.6610925925925926,0.5836594594594595,0.6470642857142858,0.6303,0.5284666666666666,0.6298913043478259,0.3061999999999999,0.6038833333333333,2.14,-80.99,6.82,RTX,2021-01-26 08:30:00,62.05821228027344,61.2086181640625,63.905181884765625,64.10835266113281,1.39,-4.22,-0.32,1.0
RTX2021Q4,7977638.235294118,0.5637666666666666,0.5306531250000001,0.7027214285714285,0.6850923076923079,0.6446615384615384,0.7542761904761904,0.35221,0.4428545454545455,-1.37,-42.39,5.72,RTX,2022-01-25 08:30:00,85.42328643798828,83.3517837524414,87.33397674560547,85.14897155761719,2.49,-4.56,2.57,1.0
RTX2022Q4,8381163.888888889,0.4915310344827587,0.6905777777777777,0.7042191489361702,0.7806388888888889,0.6088190476190478,0.7055000000000001,0.7173,0.6697285714285715,-0.44,-15.66,1.83,RTX,2023-01-24 08:30:00,96.29158020019533,93.17444610595705,95.52681732177734,97.58875274658205,3.35,-2.46,-2.11,1.0
RTX2023Q4,8000266.666666667,0.7482038461538464,0.7793000000000001,0.8468448275862068,0.66647,0.6832125000000001,0.7464240000000001,0.4089124999999999,0.71288,1.31,13.49,3.46,RTX,2024-01-23 08:30:00,88.96431732177734,84.46394348144531,85.765380859375,84.66263580322266,5.33,-1.52,1.3,1.0
SBUX2019Q1,10637230.555555556,0.82476,0.667325,0.8236709677419356,0.7945896551724138,0.8533517241379309,0.8467250000000001,-0.68635,0.8680166666666667,2.27,-5.14,15.21,SBUX,2019-01-24 17:00:00,60.36268997192383,58.24833679199219,57.65451431274414,55.36020278930664,3.63,1.03,4.14,1.0
SBUX2020Q1,5670500.0,0.6759380952380953,0.566787878787879,0.8126037735849054,0.6875300000000003,0.7370292682926828,0.7037307692307693,0.4041714285714285,0.8510428571428571,-0.12,-0.34,4.08,SBUX,2020-01-28 17:00:00,79.48944091796875,81.21266174316406,85.81411743164062,80.53437042236328,-2.12,-5.36,6.56,1.0
SBUX2021Q1,9250533.333333334,0.9359052631578946,0.7689148148148149,0.8663394736842104,0.8253409090909091,0.845103125,0.8694,0.1038666666666666,0.8996857142857141,-2.52,11.05,10.28,SBUX,2020-01-26 17:00:00,81.33184814453125,81.33184051513672,84.8608169555664,80.78186798095703,0.0,-4.16,5.05,1.0
SBUX2022Q1,7415150.0,0.830057142857143,0.7279133333333332,0.7718733333333331,0.75425,0.8569178571428571,0.7368833333333332,0.5577583333333334,0.8568166666666667,1.22,-11.72,-9.45,SBUX,2022-02-01 17:00:00,92.94037628173828,93.91989135742188,91.58995819091795,98.94112396240234,-1.04,2.54,-7.43,2.0
SBUX2023Q1,7201086.111111111,0.7694884615384616,0.7849555555555555,0.8192783783783784,0.784396551724138,0.7789384615384616,0.8116095238095239,0.6048461538461538,0.7068631578947369,-0.79,-2.87,-2.57,SBUX,2023-02-02 17:00:00,101.54573059082033,106.26765441894533,103.8239517211914,103.05480194091795,-4.44,2.35,0.75,2.0
SBUX2024Q1,9049147.222222222,0.8009914285714285,0.8239666666666668,0.8442020408163268,0.8663468749999998,0.8653454545454544,0.7481944444444444,0.4521800000000001,0.8230916666666666,-2.09,-4.59,-4.1,SBUX,2024-01-30 17:00:00,92.4736328125,93.5173568725586,93.29866790771484,92.53327178955078,-1.12,0.23,0.83,1.0
SBUX2018Q2,10172086.111111112,0.6959000000000001,0.4543939393939393,0.6707651162790697,0.6008323529411763,0.6023078947368422,0.5782347826086958,0.23364,0.4693142857142857,1.64,-9.88,-0.01,SBUX,2018-04-26 17:00:00,51.59675216674805,52.49855041503906,52.89640426635742,52.2863655090332,-1.72,-0.75,1.17,4.0
SBUX2019Q2,5187647.222222222,0.8796437499999998,0.7039263157894736,0.8550517241379311,0.7322499999999998,0.9207130434782608,0.7534600000000001,0.04,0.8399777777777779,-0.31,-2.02,6.13,SBUX,2019-04-25 17:00:00,70.04753875732422,69.74003601074219,68.46478271484375,67.24383544921875,0.44,1.86,1.82,4.0
SBUX2021Q2,7030174.285714285,0.7610518518518518,0.6710466666666668,0.8211157894736844,0.7174269230769229,0.7374379310344827,0.6474500000000001,0.2896142857142857,0.6899555555555555,-1.66,10.02,16.61,SBUX,2021-04-27 17:00:00,105.60084533691406,109.12399291992188,111.18152618408205,106.3054656982422,-3.23,-1.85,4.59,4.0
SBUX2022Q2,6952011.428571428,0.5998193548387095,0.4536300000000001,0.7897628571428571,0.7661088235294118,0.8476805555555555,0.6565,0.5386588235294117,0.6523500000000001,0.39,-0.3,-1.02,SBUX,2022-05-03 17:00:00,78.03258514404297,71.04557800292969,74.47695922851562,76.26432037353516,9.83,-4.61,-2.34,5.0
SBUX2023Q2,8832237.837837838,0.7595045454545456,0.855783870967742,0.8938777777777778,0.7870814814814815,0.7980916666666668,0.7667599999999999,0.5461,0.7155700000000002,3.43,20.8,13.12,SBUX,2023-05-02 17:00:00,101.7218780517578,111.99583435058594,105.8608169555664,103.46356201171876,-9.17,5.8,2.32,5.0
SBUX2018Q3,6567897.297297297,0.7354,0.643648,0.7957948717948718,0.7990575757575757,0.7872103448275861,0.6609111111111111,0.1601999999999999,0.59635,0.93,1.91,3.02,SBUX,2018-07-26 17:00:00,46.3475227355957,45.72541046142578,45.57433319091797,43.20140075683594,1.36,0.33,5.49,7.0
SBUX2019Q3,5586059.459459459,0.803055,0.6648227272727272,0.8210325,0.8099093750000002,0.7919074999999999,0.7350000000000001,0.2939333333333333,0.6425454545454546,2.33,59.54,7.47,SBUX,2019-07-25 17:00:00,90.05317687988281,82.66612243652344,81.84835052490234,79.7676010131836,8.94,1.0,2.61,7.0
SBUX2020Q3,8263913.513513514,0.89935,0.7176846153846153,0.8040702702702703,0.8016882352941177,0.8138794871794872,0.7568944444444444,0.2793,0.6835857142857142,3.13,-7.35,-24.71,SBUX,2020-07-28 17:00:00,71.69849395751953,69.12394714355469,68.67941284179688,68.76274871826172,3.72,0.65,-0.12,7.0
SBUX2021Q3,6057466.666666667,0.7146552631578948,0.6598428571428572,0.7490547619047616,0.743451612903226,0.8848666666666667,0.6944115384615385,-0.8236,0.6942357142857143,3.01,26.34,29.49,SBUX,2021-07-27 17:00:00,115.46289825439452,118.87745666503906,111.99176025390624,109.16200256347656,-2.87,6.15,2.59,7.0
SBUX2022Q3,1332241.6666666667,0.7694772727272727,0.7604821428571428,0.8660974358974359,0.741134210526316,0.809325,0.4931285714285714,0.5311642857142856,0.7137666666666665,0.2,7.81,11.13,SBUX,2022-08-02 17:00:00,84.00131225585938,80.57466125488281,80.45915222167969,74.8475112915039,4.25,0.14,7.5,8.0
SBUX2023Q3,1489580.5555555555,0.8213729729729728,0.8041071428571427,0.8942211538461536,0.888870588235294,0.780331707317073,0.8807384615384615,0.27948,0.7575692307692307,-1.22,-17.1,5.09,SBUX,2023-08-01 17:00:00,100.42886352539062,99.5733642578125,101.1073760986328,98.42284393310548,0.86,-1.52,2.73,8.0
SBUX2018Q4,1114919.4444444445,0.8110272727272729,0.7441925925925926,0.7691523809523811,0.7662382352941176,0.8966148148148148,0.643805,0.08155,0.75072,0.42,-4.44,4.01,SBUX,2018-11-01 17:00:00,57.56138610839844,52.46928405761719,52.63037872314453,49.09542846679688,9.7,-0.31,7.2,11.0
SBUX2019Q4,1500702.7777777778,0.8720925925925926,0.7916969696969697,0.8519567567567568,0.8100256410256409,0.9011342105263156,0.8680375,0.2706666666666666,0.868,0.89,-0.12,-0.04,SBUX,2019-10-30 16:30:00,77.12398529052734,76.78653717041016,77.84452819824219,78.30054473876953,0.44,-1.36,-0.58,10.0
SBUX2020Q4,1279845.7142857143,0.6838892857142858,0.7927093749999999,0.8861733333333335,0.7646384615384616,0.75825,0.7467678571428571,0.1557,0.7677111111111111,2.12,25.81,63.68,SBUX,2020-10-29 17:00:00,80.97154235839844,82.21927642822266,82.41481018066406,83.36457061767578,-1.52,-0.24,-1.14,10.0
SBUX2021Q4,1224466.6666666667,0.7847818181818181,0.6252032258064516,0.8241086956521737,0.7662342857142858,0.8548111111111112,0.8332083333333333,0.5571615384615385,0.8656692307692306,-0.94,52.82,0.45,SBUX,2021-10-28 17:00:00,100.43856811523438,107.19003295898438,107.46463012695312,106.2525863647461,-6.3,-0.26,1.14,10.0
SBUX2022Q4,1430711.111111111,0.6224740740740742,0.7702588235294117,0.8337093023255815,0.7785594594594595,0.7397707317073172,0.7253071428571428,0.4650294117647058,0.8276857142857141,1.18,7.28,12.49,SBUX,2022-11-03 17:00:00,88.92318725585938,81.97273254394531,82.48578643798828,86.5127944946289,8.48,-0.62,-4.65,11.0
SBUX2023Q4,953222.2222222222,0.8565476190476192,0.7973037037037036,0.9076093749999998,0.903204,0.83643125,0.9038904761904764,0.325325,0.8937818181818181,1.0,9.18,9.06,SBUX,2023-11-02 07:30:00,98.8686065673828,90.30743408203124,93.54012298583984,90.37664031982422,9.48,-3.46,3.5,11.0
SYK2018Q1,973541.6666666666,0.6306148148148147,0.6585093750000001,0.6815229166666666,0.6352545454545455,0.7533666666666666,0.65577,0.45993,0.794242857142857,1.37,-15.15,4.98,SYK,2018-04-26 16:30:00,159.60781860351562,157.21377563476562,153.0428466796875,149.6949005126953,1.52,2.73,2.24,4.0
SYK2019Q1,1585333.3333333333,0.73368,0.6991434782608696,0.7553317073170732,0.6259638888888888,0.5061999999999999,0.7945000000000001,0.3165375,0.8336823529411763,0.1,-31.58,2.22,SYK,2019-04-23 16:30:00,175.044921875,176.8612518310547,182.26280212402344,184.62771606445312,-1.03,-2.96,-1.28,4.0
SYK2020Q1,1111194.4444444445,0.1926999999999999,0.4500233333333334,0.4355571428571427,0.4235959999999998,0.3877764705882353,0.4126208333333332,-0.0533,0.36123125,3.95,-16.67,5.68,SYK,2020-04-30 16:30:00,172.8108367919922,178.36962890625,171.17477416992188,174.82000732421875,-3.12,4.2,-2.09,4.0
SYK2021Q1,1486142.857142857,0.5695499999999999,0.7929624999999998,0.7542891304347827,0.7653214285714288,0.5175,0.5925925925925927,0.5451,0.6943666666666666,0.23,-51.83,-2.75,SYK,2021-04-27 16:30:00,251.18392944335935,256.4576416015625,248.81321716308597,240.3559112548828,-2.06,3.07,3.52,4.0
SYK2022Q1,1406082.857142857,0.5614,0.5365181818181818,0.6249972222222222,0.6316357142857142,0.2391833333333333,0.4906925925925925,0.6202866666666665,0.4836733333333333,2.0,-48.99,2.74,SYK,2022-04-28 16:30:00,235.7777404785156,246.3714141845703,265.4967041015625,264.03082275390625,-4.3,-7.2,0.56,4.0
